Date,Ticker,Open,High,Low,Close,Volume,Source
2025-01-13,IWM,214.5,217.515,213.97,217.25,28603831.0,polygon
2025-01-13,META,607.1,608.97,598.445,608.33,10785031.0,polygon
2025-01-13,MSFT,415.235,418.5,412.29,417.19,17604780.0,polygon
2025-01-13,MU,95.84,96.0,92.88,95.06,22699139.0,polygon
2025-01-13,NVDA,129.99,133.49,129.51,133.23,204808914.0,polygon
2025-01-13,PLTR,64.29,65.68,63.4,64.98,69046325.0,polygon
2025-01-13,QQQ,501.2,506.02,499.7,505.56,31694210.0,polygon
2025-01-13,SOXL,26.44,27.87,26.25,27.85,68286432.0,polygon
2025-01-13,SPY,575.77,581.75,575.35,581.39,47910060.0,polygon
2025-01-13,TSLA,383.21,403.79,380.07,403.31,67580494.0,polygon
2025-01-14,AAPL,234.75,236.12,232.472,233.28,39435294.0,polygon
2025-01-14,AMD,118.0,118.66,114.5,116.09,37005279.0,polygon
2025-01-14,AMZN,220.44,221.82,216.2,217.76,24711650.0,polygon
2025-01-14,COIN,261.725,263.0,251.0,255.37,5704136.0,polygon
2025-01-14,GOOGL,191.24,191.98,188.3082,189.66,17174854.0,polygon
2025-01-14,HOOD,41.8,43.77,41.28,41.76,32498785.0,polygon
2025-01-14,IWM,219.18,220.225,217.22,219.72,25447518.0,polygon
2025-01-14,META,605.065,605.49,588.55,594.25,13597992.0,polygon
2025-01-14,MSFT,417.81,419.74,410.72,415.67,16935856.0,polygon
2025-01-14,MU,97.05,97.41,95.38,97.36,18613447.0,polygon
2025-01-14,NVDA,136.05,136.38,130.05,131.76,195590485.0,polygon
2025-01-14,PLTR,67.18,68.23,65.19,65.91,56814898.0,polygon
2025-01-14,QQQ,508.74,510.155,501.59,505.08,33737237.0,polygon
2025-01-14,SOXL,28.47,28.96,27.18,28.12,79759426.0,polygon
2025-01-14,SPY,584.36,585.0,578.35,582.19,48420580.0,polygon
2025-01-14,TSLA,414.34,422.64,394.54,396.36,84565022.0,polygon
2025-01-15,AAPL,234.635,238.96,234.43,237.87,39831969.0,polygon
2025-01-15,AMD,117.55,120.42,117.46,119.96,38185819.0,polygon
2025-01-15,AMZN,222.83,223.57,220.75,223.35,31291257.0,polygon
2025-01-15,COIN,266.87,278.32,264.44,274.93,9113854.0,polygon
2025-01-15,GOOGL,193.09,196.36,191.86,195.55,21775969.0,polygon
2025-01-15,HOOD,43.99,46.22,43.6426,45.56,32265261.0,polygon
2025-01-15,IWM,225.44,225.575,223.0,224.04,30124684.0,polygon
2025-01-15,META,610.21,622.46,606.5,617.12,15524302.0,polygon
2025-01-15,MSFT,419.13,428.15,418.265,426.31,19637838.0,polygon
2025-01-15,MU,99.44,103.9299,99.35,103.19,27568126.0,polygon
2025-01-15,NVDA,133.65,136.45,131.29,136.24,185217338.0,polygon
2025-01-15,PLTR,68.55,68.85,67.08,68.14,56025752.0,polygon
2025-01-15,QQQ,513.03,517.85,511.46,516.7,34957554.0,polygon
2025-01-15,SOXL,29.65,30.46,29.3,29.94,69461329.0,polygon
2025-01-15,SPY,590.325,593.94,589.195,592.78,56900159.0,polygon
2025-01-15,TSLA,409.9,429.8,405.661,428.22,81375460.0,polygon
2025-01-16,AAPL,237.35,238.01,228.03,228.26,71759052.0,polygon
2025-01-16,AMD,120.24,121.09,118.25,118.44,29414126.0,polygon
2025-01-16,AMZN,224.42,224.65,220.31,220.66,24757276.0,polygon
2025-01-16,COIN,274.0,285.02,268.14,281.63,6751127.0,polygon
2025-01-16,GOOGL,194.14,195.48,192.81,192.91,17815432.0,polygon
2025-01-16,HOOD,45.61,46.85,45.25,46.08,18649726.0,polygon
2025-01-16,IWM,224.15,225.23,222.71,224.49,21029804.0,polygon
2025-01-16,META,611.5,616.25,609.71,611.3,8355349.0,polygon
2025-01-16,MSFT,428.695,429.49,424.39,424.58,15300023.0,polygon
2025-01-16,MU,104.32,104.8,101.87,102.6,16243839.0,polygon
2025-01-16,NVDA,138.64,138.75,133.49,133.57,209235583.0,polygon
2025-01-16,PLTR,69.08,71.43,68.36,69.24,62908663.0,polygon
2025-01-16,QQQ,518.98,519.0599,512.95,513.08,28229037.0,polygon
2025-01-16,SOXL,31.46,31.72,29.99,29.99,78881063.0,polygon
2025-01-16,SPY,594.175,594.35,590.93,591.64,43319662.0,polygon
2025-01-16,TSLA,423.49,424.0,409.13,413.82,68335151.0,polygon
2025-01-17,AAPL,232.115,232.29,228.48,229.98,68488301.0,polygon
2025-01-17,AMD,120.78,122.74,120.55,121.46,35765924.0,polygon
2025-01-17,AMZN,225.84,226.51,223.08,225.94,42370123.0,polygon
2025-01-17,COIN,292.0,300.3499,289.3299,295.48,11290135.0,polygon
2025-01-17,GOOGL,196.53,197.23,193.75,196.0,27735089.0,polygon
2025-01-17,HOOD,47.74,49.27,46.97,48.15,35226552.0,polygon
2025-01-17,IWM,226.93,226.9692,224.67,225.46,26754914.0,polygon
2025-01-17,META,624.05,624.97,603.67,612.77,17280600.0,polygon
2025-01-17,MSFT,434.085,434.48,428.17,429.03,26197507.0,polygon
2025-01-17,MU,104.64,105.88,102.5,105.75,18908887.0,polygon
2025-01-17,NVDA,136.69,138.5,135.4649,137.71,201188760.0,polygon
2025-01-17,PLTR,70.9,72.34,69.95,71.77,54753981.0,polygon
2025-01-17,QQQ,522.85,524.0733,513.1086,521.74,51837941.0,polygon
2025-01-17,SOXL,32.03,32.71,31.48,32.49,69688879.0,polygon
2025-01-17,SPY,596.96,599.36,595.61,597.58,58070628.0,polygon
2025-01-17,TSLA,421.5,439.74,419.75,426.5,94991429.0,polygon
2025-01-21,AAPL,224.0,224.42,219.38,222.64,98070429.0,polygon
2025-01-21,AMD,122.39,123.75,121.1201,122.28,31578832.0,polygon
2025-01-21,AMZN,228.9,231.78,226.94,230.71,39951456.0,polygon
2025-01-21,COIN,298.52,303.0999,273.62,294.19,12912361.0,polygon
2025-01-21,GOOGL,199.07,202.29,197.87,198.05,29971292.0,polygon
2025-01-21,HOOD,49.93,50.64,48.15,50.0,29947067.0,polygon
2025-01-21,IWM,227.52,229.89,226.985,229.79,26086309.0,polygon
2025-01-21,META,617.825,621.5,609.0082,616.46,11674016.0,polygon
2025-01-21,MSFT,430.2,430.8999,425.595,428.5,26085703.0,polygon
2025-01-21,MU,105.425,110.24,105.23,109.38,23533649.0,polygon
2025-01-21,NVDA,139.16,141.83,137.09,140.83,197748985.0,polygon
2025-01-21,PLTR,73.24,73.6363,70.6007,73.07,56228967.0,polygon
2025-01-21,QQQ,524.48,525.97,520.06,524.8,23627971.0,polygon
2025-01-21,SOXL,33.33,34.53,32.5,33.69,60897492.0,polygon
2025-01-21,SPY,600.67,603.06,598.67,603.05,42532853.0,polygon
2025-01-21,TSLA,432.64,433.2,406.31,424.07,87320894.0,polygon
2025-01-22,AAPL,219.79,224.12,219.79,223.83,64126500.0,polygon
2025-01-22,AMD,123.08,125.65,121.912,123.75,35023842.0,polygon
2025-01-22,AMZN,232.02,235.44,231.19,235.01,41448217.0,polygon
2025-01-22,COIN,290.455,298.7999,286.28,295.85,6668857.0,polygon
2025-01-22,GOOGL,199.06,200.48,197.53,198.37,26200617.0,polygon
2025-01-22,HOOD,50.21,51.09,49.72,50.16,20153173.0,polygon
2025-01-22,IWM,229.35,229.85,227.83,228.29,21307329.0,polygon
2025-01-22,META,623.3,633.7,619.435,623.5,12274011.0,polygon
2025-01-22,MSFT,437.56,447.27,436.0,446.2,27803811.0,polygon
2025-01-22,MU,109.165,110.67,107.76,109.23,20004316.0,polygon
2025-01-22,NVDA,144.66,147.79,143.67,147.07,237651395.0,polygon
2025-01-22,PLTR,74.5,77.16,73.8,76.87,66876368.0,polygon
2025-01-22,QQQ,529.57,533.82,529.26,531.51,33592988.0,polygon
2025-01-22,SOXL,34.69,36.15,34.41,35.15,57709383.0,polygon
2025-01-22,SPY,605.92,607.82,605.36,606.44,48195973.0,polygon
2025-01-22,TSLA,416.81,428.0,414.59,415.11,60963342.0,polygon
2025-01-23,AAPL,224.74,227.03,222.3,223.66,60234760.0,polygon
2025-01-23,AMD,121.425,123.71,120.63,123.04,24921108.0,polygon
2025-01-23,AMZN,234.1,235.52,231.51,235.42,26404364.0,polygon
2025-01-23,COIN,289.735,303.56,287.9,296.01,11534819.0,polygon
2025-01-23,GOOGL,198.14,200.3,195.2,197.98,26951357.0,polygon
2025-01-23,HOOD,49.39,50.91,49.26,50.36,16838695.0,polygon
2025-01-23,IWM,226.93,229.35,226.55,229.33,20850721.0,polygon
2025-01-23,META,627.36,636.6,621.15,636.45,9910163.0,polygon
2025-01-23,MSFT,442.0,446.75,441.5048,446.71,18389270.0,polygon
2025-01-23,MU,104.79,106.18,103.3501,104.84,22677612.0,polygon
2025-01-23,NVDA,145.05,147.23,143.72,147.22,155915549.0,polygon
2025-01-23,PLTR,76.04,79.0,75.84,78.98,55937896.0,polygon
2025-01-23,QQQ,529.04,532.76,528.45,532.64,23096588.0,polygon
2025-01-23,SOXL,33.44,34.92,33.01,34.92,44900567.0,polygon
2025-01-23,SPY,605.8,609.75,605.52,609.75,41152102.0,polygon
2025-01-23,TSLA,416.06,420.73,408.95,412.38,50690592.0,polygon
2025-01-24,AAPL,224.78,225.63,221.41,222.78,54697907.0,polygon
2025-01-24,AMD,124.55,125.25,122.23,122.84,31570300.0,polygon
2025-01-24,AMZN,234.5,236.4,232.93,234.85,25890738.0,polygon
2025-01-24,COIN,300.0,310.6125,297.62,298.0,9763288.0,polygon
2025-01-24,GOOGL,198.1,200.9,198.0,200.21,23877521.0,polygon
2025-01-24,HOOD,50.91,52.06,50.6,51.12,19901090.0,polygon
2025-01-24,IWM,228.82,230.23,228.04,228.69,19074526.0,polygon
2025-01-24,META,636.4,652.0,634.2,647.49,19065329.0,polygon
2025-01-24,MSFT,445.16,446.65,441.4,444.06,15549453.0,polygon
2025-01-24,MU,105.5,105.72,102.72,103.19,19743841.0,polygon
2025-01-24,NVDA,148.37,148.97,141.88,142.62,234657635.0,polygon
2025-01-24,PLTR,79.05,82.24,78.4401,78.98,77931906.0,polygon
2025-01-24,QQQ,533.02,533.79,528.15,529.63,19878251.0,polygon
2025-01-24,SOXL,34.94,34.94,32.31,32.65,60111512.0,polygon
2025-01-24,SPY,609.81,610.78,606.8,607.97,34604693.0,polygon
2025-01-24,TSLA,414.45,418.88,405.78,406.58,56427149.0,polygon
2025-01-27,AAPL,224.02,232.15,223.98,229.86,94863418.0,polygon
2025-01-27,AMD,117.8,118.08,112.8,115.01,61067888.0,polygon
2025-01-27,AMZN,226.21,235.61,225.86,235.42,49428332.0,polygon
2025-01-27,COIN,283.7,289.78,265.2,277.99,12238826.0,polygon
2025-01-27,GOOGL,192.41,196.88,190.73,191.81,41728893.0,polygon
2025-01-27,HOOD,48.33,50.145,46.66,47.74,29648685.0,polygon
2025-01-27,IWM,226.71,229.62,225.21,226.5,27461720.0,polygon
2025-01-27,META,626.61,663.87,625.1,659.88,28399190.0,polygon
2025-01-27,MSFT,424.01,435.2,423.5,434.56,35647805.0,polygon
2025-01-27,MU,94.86,96.1,88.36,91.11,50696163.0,polygon
2025-01-27,NVDA,124.8,128.4,116.7,118.42,818830895.0,polygon
2025-01-27,PLTR,74.07,76.72,72.67,75.44,76093325.0,polygon
2025-01-27,QQQ,511.0,517.99,510.15,514.21,60771695.0,polygon
2025-01-27,SOXL,27.66,28.08,23.84,25.06,198431785.0,polygon
2025-01-27,SPY,594.81,599.69,594.64,599.37,70361125.0,polygon
2025-01-27,TSLA,394.8,406.69,389.0,397.15,58125510.0,polygon
2025-01-28,AAPL,230.85,240.19,230.81,238.26,75707569.0,polygon
2025-01-28,AMD,115.175,116.15,112.95,114.17,40554760.0,polygon
2025-01-28,AMZN,234.29,241.77,233.98,238.15,41587188.0,polygon
2025-01-28,COIN,280.495,284.84,276.0,281.82,4516627.0,polygon
2025-01-28,GOOGL,192.745,195.48,190.68,195.3,24157929.0,polygon
2025-01-28,HOOD,47.8977,49.8,47.0107,49.4,17600425.0,polygon
2025-01-28,IWM,226.74,227.56,225.18,226.75,16847369.0,polygon
2025-01-28,META,666.0,682.58,659.465,674.33,20950107.0,polygon
2025-01-28,MSFT,434.6,448.38,431.38,447.2,23491703.0,polygon
2025-01-28,MU,92.605,93.45,88.04,88.25,34793604.0,polygon
2025-01-28,NVDA,121.81,129.0,116.25,128.99,579666350.0,polygon
2025-01-28,PLTR,75.54,80.74,74.04,80.23,65916656.0,polygon
2025-01-28,QQQ,515.22,523.0,511.78,521.81,33194214.0,polygon
2025-01-28,SOXL,25.44,25.8,23.75,25.37,103185306.0,polygon
2025-01-28,SPY,600.62,605.37,597.25,604.52,44433322.0,polygon
2025-01-28,TSLA,396.91,400.59,386.5,398.09,48910676.0,polygon
2025-01-29,AAPL,234.12,239.855,234.01,239.36,45486100.0,polygon
2025-01-29,AMD,115.77,118.52,114.96,117.35,40199052.0,polygon
2025-01-29,AMZN,239.015,240.39,236.15,237.07,26091716.0,polygon
2025-01-29,COIN,281.82,294.38,277.01,291.0,6255868.0,polygon
2025-01-29,GOOGL,195.555,196.785,193.43,195.41,18218256.0,polygon
2025-01-29,HOOD,48.82,51.71,48.6,51.15,17767585.0,polygon
2025-01-29,IWM,226.68,228.22,224.58,226.23,20280453.0,polygon
2025-01-29,META,675.0,681.0459,665.67,676.49,21377820.0,polygon
2025-01-29,MSFT,446.69,446.88,440.4,442.33,23581370.0,polygon
2025-01-29,MU,89.88,90.45,87.76,89.01,25342802.0,polygon
2025-01-29,NVDA,126.5,126.89,120.05,123.7,467120640.0,polygon
2025-01-29,PLTR,79.95,80.8199,77.81,79.76,49262158.0,polygon
2025-01-29,QQQ,522.46,522.59,516.8988,520.83,26649011.0,polygon
2025-01-29,SOXL,26.11,26.295,24.851,25.68,94141654.0,polygon
2025-01-29,SPY,603.72,604.13,599.22,601.81,37177429.0,polygon
2025-01-29,TSLA,395.21,398.5899,384.48,389.1,68033648.0,polygon
2025-01-30,AAPL,238.665,240.79,237.21,237.59,55658279.0,polygon
2025-01-30,AMD,118.53,120.44,117.09,118.86,29788383.0,polygon
2025-01-30,AMZN,237.14,237.95,232.22,234.64,32020728.0,polygon
2025-01-30,COIN,293.715,306.0,293.02,301.3,8637528.0,polygon
2025-01-30,GOOGL,198.0,201.4,197.67,200.87,24354684.0,polygon
2025-01-30,HOOD,51.96,53.5098,51.0664,53.0,16825706.0,polygon
2025-01-30,IWM,228.52,230.05,226.92,228.53,25575054.0,polygon
2025-01-30,META,696.82,710.79,676.1,687.0,29322898.0,polygon
2025-01-30,MSFT,418.77,422.86,413.16,414.99,54586260.0,polygon
2025-01-30,MU,90.66,93.16,90.3,92.5,22497086.0,polygon
2025-01-30,NVDA,123.1,125.0,118.1,124.65,392925469.0,polygon
2025-01-30,PLTR,80.02,81.8299,79.38,81.22,46067527.0,polygon
2025-01-30,QQQ,523.71,526.095,518.21,523.05,27431302.0,polygon
2025-01-30,SOXL,26.58,27.67,26.14,27.15,87140373.0,polygon
2025-01-30,SPY,603.96,606.6,600.715,605.04,39281255.0,polygon
2025-01-30,TSLA,410.78,412.5,384.41,400.28,98092879.0,polygon
2025-01-31,AAPL,247.19,247.19,233.44,236.0,101075128.0,polygon
2025-01-31,AMD,119.14,119.565,115.33,115.95,40533565.0,polygon
2025-01-31,AMZN,236.5,240.29,236.41,237.68,36162377.0,polygon
2025-01-31,COIN,300.86,304.73,287.22,291.33,6534008.0,polygon
2025-01-31,GOOGL,202.0,205.48,201.8,204.02,32041952.0,polygon
2025-01-31,HOOD,53.26,53.49,51.635,51.95,14361174.0,polygon
2025-01-31,IWM,228.75,230.32,225.535,226.48,35348792.0,polygon
2025-01-31,META,691.0,705.2999,685.58,689.18,19331660.0,polygon
2025-01-31,MSFT,418.98,420.69,414.91,415.06,34223388.0,polygon
2025-01-31,MU,91.65,94.27,91.14,91.24,20540227.0,polygon
2025-01-31,NVDA,123.78,127.85,119.19,120.07,390372899.0,polygon
2025-01-31,PLTR,81.0,85.22,80.87,82.49,79000219.0,polygon
2025-01-31,QQQ,526.92,531.5178,521.19,522.29,38845467.0,polygon
2025-01-31,SOXL,27.63,29.25,26.7,27.02,102622455.0,polygon
2025-01-31,SPY,607.5,609.96,601.05,601.82,66671471.0,polygon
2025-01-31,TSLA,401.53,419.99,401.34,404.6,83568219.0,polygon
2025-02-03,AAPL,229.99,231.83,225.7,228.01,73063301.0,polygon
2025-02-03,AMD,113.875,115.16,112.98,114.27,34586051.0,polygon
2025-02-03,AMZN,234.06,239.25,232.9,237.42,37285868.0,polygon
2025-02-03,COIN,272.98,288.76,269.3,284.41,9517730.0,polygon
2025-02-03,GOOGL,200.69,203.75,200.1,201.23,27838348.0,polygon
2025-02-03,HOOD,48.49,52.32,48.08,51.9,19031774.0,polygon
2025-02-03,IWM,221.51,225.55,220.67,223.83,34023345.0,polygon
2025-02-03,META,675.91,704.0,675.25,697.46,21415739.0,polygon
2025-02-03,MSFT,411.6,415.41,408.66,410.92,25679149.0,polygon
2025-02-03,MU,88.65,91.4,88.0193,89.92,18607873.0,polygon
2025-02-03,NVDA,114.75,118.57,113.01,116.66,371235677.0,polygon
2025-02-03,PLTR,80.125,84.25,78.47,83.74,126592731.0,polygon
2025-02-03,QQQ,513.47,520.8496,511.05,518.11,40580835.0,polygon
2025-02-03,SOXL,24.8,26.49,24.31,25.61,103914273.0,polygon
2025-02-03,SPY,592.67,600.29,590.49,597.77,65857248.0,polygon
2025-02-03,TSLA,386.68,389.17,374.36,383.68,93732122.0,polygon
2025-02-04,AAPL,227.25,233.13,226.65,232.8,45067301.0,polygon
2025-02-04,AMD,115.45,119.85,114.79,119.5,69412094.0,polygon
2025-02-04,AMZN,239.01,242.52,238.03,242.06,29713812.0,polygon
2025-02-04,COIN,283.0,289.39,278.63,280.39,6013474.0,polygon
2025-02-04,GOOGL,203.39,207.05,202.81,206.38,43856425.0,polygon
2025-02-04,HOOD,52.0,53.31,51.54,52.58,17469554.0,polygon
2025-02-04,IWM,223.6,227.13,223.21,226.93,17985502.0,polygon
2025-02-04,META,702.5,707.71,691.61,704.19,13826270.0,polygon
2025-02-04,MSFT,412.685,413.9199,409.74,412.37,20532096.0,polygon
2025-02-04,MU,89.05,91.45,88.8001,90.66,12827497.0,polygon
2025-02-04,NVDA,116.96,121.2,116.7,118.65,256550040.0,polygon
2025-02-04,PLTR,102.8,106.91,100.51,103.83,230806794.0,polygon
2025-02-04,QQQ,518.63,525.11,518.23,524.47,26046753.0,polygon
2025-02-04,SOXL,25.34,26.6,25.2,26.25,60520488.0,polygon
2025-02-04,SPY,597.83,602.3,597.28,601.78,33457815.0,polygon
2025-02-04,TSLA,382.63,394.0,381.4,392.21,57072235.0,polygon
2025-02-05,AAPL,228.53,232.67,228.27,232.47,39664989.0,polygon
2025-02-05,AMD,107.61,112.09,106.5,112.01,110609343.0,polygon
2025-02-05,AMZN,237.02,238.32,235.2,236.17,38832042.0,polygon
2025-02-05,COIN,283.61,285.76,274.56,275.14,5373185.0,polygon
2025-02-05,GOOGL,191.07,192.75,188.03,191.33,70461770.0,polygon
2025-02-05,HOOD,52.32,54.33,52.21,54.2,16673362.0,polygon
2025-02-05,IWM,228.06,229.5,226.8893,229.4,15197293.0,polygon
2025-02-05,META,703.55,718.14,699.01,704.87,17793766.0,polygon
2025-02-05,MSFT,412.35,413.827,410.4,413.29,16336188.0,polygon
2025-02-05,MU,90.385,93.65,90.22,93.6,15684526.0,polygon
2025-02-05,NVDA,121.76,125.0,120.76,124.83,263110629.0,polygon
2025-02-05,PLTR,101.78,103.57,99.32,101.36,90792345.0,polygon
2025-02-05,QQQ,521.82,527.01,520.62,526.85,21134070.0,polygon
2025-02-05,SOXL,26.09,27.9499,25.54,27.7,70330721.0,polygon
2025-02-05,SPY,600.64,604.37,598.58,604.22,30653149.0,polygon
2025-02-05,TSLA,387.51,388.39,375.53,378.17,57614721.0,polygon
2025-02-06,AAPL,231.285,233.8,230.425,233.22,29925349.0,polygon
2025-02-06,AMD,110.93,112.56,109.02,110.16,50426590.0,polygon
