Date,Ticker,Open,High,Low,Close,Volume,Source
2024-09-16,AAPL,216.54,217.22,213.92,216.32,59357427.0,polygon
2024-09-16,AMD,151.7,154.44,150.912,152.08,27677761.0,polygon
2024-09-16,AMZN,185.29,185.81,183.36,184.89,26065485.0,polygon
2024-09-16,AVGO,165.19,165.5,160.41,164.02,26126934.0,polygon
2024-09-16,COIN,158.5,163.16,155.88,161.5,4686237.0,polygon
2024-09-16,GOOGL,157.31,158.25,156.6,158.06,18379775.0,polygon
2024-09-16,HOOD,21.704,22.535,21.5,22.21,8155644.0,polygon
2024-09-16,IWM,217.63,218.285,216.14,217.61,23289005.0,polygon
2024-09-16,META,524.54,534.1,517.4,533.28,9527646.0,polygon
2024-09-16,MSFT,430.6,433.53,428.22,431.34,13834697.0,polygon
2024-09-16,MU,87.24,88.24,85.92,87.18,26494332.0,polygon
2024-09-16,NVDA,116.79,118.18,114.36,116.78,248772308.0,polygon
2024-09-16,PLTR,35.78,36.92,35.56,36.31,74767329.0,polygon
2024-09-16,QQQ,473.19,473.8599,469.89,473.24,22585596.0,polygon
2024-09-16,SOXL,32.03,32.64,30.835,32.16,79670080.0,polygon
2024-09-16,SPY,561.74,563.11,559.9,562.84,36656122.0,polygon
2024-09-16,TSLA,229.3,229.96,223.53,226.78,54322995.0,polygon
2024-09-17,AAPL,215.75,216.9,214.5,216.79,45519339.0,polygon
2024-09-17,AMD,153.55,154.045,149.225,150.82,29888994.0,polygon
2024-09-17,AMZN,186.85,189.45,186.14,186.88,26091682.0,polygon
2024-09-17,AVGO,165.49,166.02,160.7,162.47,19844343.0,polygon
2024-09-17,COIN,164.14,167.67,160.5,162.45,5225172.0,polygon
2024-09-17,GOOGL,159.02,160.55,158.375,159.32,20715612.0,polygon
2024-09-17,HOOD,22.545,22.93,22.4,22.64,8636576.0,polygon
2024-09-17,IWM,219.58,221.8,218.47,219.41,35563482.0,polygon
2024-09-17,META,537.6,542.1,530.57,536.315,11690779.0,polygon
2024-09-17,MSFT,440.23,441.85,432.27,435.15,18874231.0,polygon
2024-09-17,MU,88.06,89.57,87.5401,88.73,17744764.0,polygon
2024-09-17,NVDA,118.17,118.8,114.83,115.59,231925876.0,polygon
2024-09-17,PLTR,37.0,37.05,35.87,36.45,64461751.0,polygon
2024-09-17,QQQ,476.29,477.6,470.97,473.49,30084438.0,polygon
2024-09-17,SOXL,33.31,33.56,31.36,32.16,86913739.0,polygon
2024-09-17,SPY,565.1,566.58,560.795,563.07,49320970.0,polygon
2024-09-17,TSLA,229.45,234.57,226.5533,227.87,66761636.0,polygon
2024-09-18,AAPL,217.55,222.71,217.54,220.69,59894928.0,polygon
2024-09-18,AMD,150.9,152.82,148.01,148.29,26320083.0,polygon
2024-09-18,AMZN,186.45,188.8,185.06,186.43,34448130.0,polygon
2024-09-18,AVGO,163.77,167.47,161.36,161.67,26557560.0,polygon
2024-09-18,COIN,161.54,169.1,160.8,162.64,5027374.0,polygon
2024-09-18,GOOGL,159.86,160.5,158.595,159.81,23677315.0,polygon
2024-09-18,HOOD,22.7,23.495,22.34,22.95,13807208.0,polygon
2024-09-18,IWM,219.23,224.94,218.25,219.45,54085216.0,polygon
2024-09-18,META,537.065,544.2,533.9026,537.95,10323537.0,polygon
2024-09-18,MSFT,435.0,436.03,430.41,430.81,18898042.0,polygon
2024-09-18,MU,87.99,89.2,86.71,87.35,20130596.0,polygon
2024-09-18,NVDA,115.89,117.7,113.22,113.37,310318937.0,polygon
2024-09-18,PLTR,35.9,37.11,35.8712,36.38,66279770.0,polygon
2024-09-18,QQQ,474.7,478.83,470.83,471.44,39909215.0,polygon
2024-09-18,SOXL,32.54,34.0,31.05,31.14,113735526.0,polygon
2024-09-18,SPY,563.74,568.69,560.83,561.4,59044937.0,polygon
2024-09-18,TSLA,230.09,235.68,226.88,227.2,78010204.0,polygon
2024-09-19,AAPL,224.99,229.82,224.63,228.87,66781315.0,polygon
2024-09-19,AMD,153.81,159.25,152.77,156.74,44499983.0,polygon
2024-09-19,AMZN,190.04,190.99,188.47,189.87,39543168.0,polygon
2024-09-19,AVGO,167.68,170.0,165.66,167.42,32453057.0,polygon
2024-09-19,COIN,172.0,175.39,167.0,168.24,9299066.0,polygon
2024-09-19,GOOGL,163.71,163.79,161.34,162.14,26587733.0,polygon
2024-09-19,HOOD,23.936,24.06,22.74,22.81,14118875.0,polygon
2024-09-19,IWM,224.66,224.68,221.5,223.97,35369504.0,polygon
2024-09-19,META,550.0,562.07,546.52,559.1,15646951.0,polygon
2024-09-19,MSFT,441.225,441.5,436.9,438.69,21706559.0,polygon
2024-09-19,MU,89.35,90.39,87.58,89.25,25208917.0,polygon
2024-09-19,NVDA,117.35,119.66,117.25,117.87,293506438.0,polygon
2024-09-19,PLTR,37.0,37.35,36.2,36.83,59882041.0,polygon
2024-09-19,QQQ,482.61,486.23,480.49,483.36,52782523.0,polygon
2024-09-19,SOXL,34.68,36.439,33.88,35.12,123984344.0,polygon
2024-09-19,SPY,571.01,572.88,568.08,570.98,75315470.0,polygon
2024-09-19,TSLA,234.0,244.24,232.13,243.92,102694576.0,polygon
2024-09-20,AAPL,229.97,233.09,227.62,228.2,318679888.0,polygon
2024-09-20,AMD,156.0,157.45,152.47,155.95,40248201.0,polygon
2024-09-20,AMZN,190.23,191.84,187.41,191.6,100378553.0,polygon
2024-09-20,AVGO,167.18,172.02,166.47,171.1,91758507.0,polygon
2024-09-20,COIN,168.99,173.3914,165.4,170.09,8152342.0,polygon
2024-09-20,GOOGL,163.5,163.73,162.06,163.59,40896438.0,polygon
2024-09-20,HOOD,22.81,22.955,22.31,22.73,22849812.0,polygon
2024-09-20,IWM,223.45,223.46,221.29,221.57,34587474.0,polygon
2024-09-20,META,560.0,564.5,556.3001,561.35,22066817.0,polygon
2024-09-20,MSFT,437.22,439.24,434.22,435.27,55167106.0,polygon
2024-09-20,MU,88.4,90.97,88.33,90.9,28711000.0,polygon
2024-09-20,NVDA,117.06,118.6181,115.3901,116.0,382462428.0,polygon
2024-09-20,PLTR,36.01,37.29,35.71,37.2,450290538.0,polygon
2024-09-20,QQQ,482.49,483.69,478.3,482.44,34577663.0,polygon
2024-09-20,SOXL,34.05,34.4,32.0401,33.55,108589554.0,polygon
2024-09-20,SPY,567.84,569.31,565.17,568.25,77503110.0,polygon
2024-09-20,TSLA,241.52,243.99,235.92,238.25,99879070.0,polygon
2024-09-23,AAPL,227.34,229.45,225.81,226.47,54146023.0,polygon
2024-09-23,AMD,156.445,157.19,154.97,156.75,21728542.0,polygon
2024-09-23,AMZN,191.64,194.45,190.57,193.88,36993111.0,polygon
2024-09-23,AVGO,172.0,173.32,168.3501,172.94,29431112.0,polygon
2024-09-23,COIN,171.3,173.5667,168.7,170.22,4933242.0,polygon
2024-09-23,GOOGL,164.35,165.49,161.67,161.85,24150852.0,polygon
2024-09-23,HOOD,22.782,23.325,22.6234,22.7,11694162.0,polygon
2024-09-23,IWM,222.69,223.11,220.02,220.76,20157692.0,polygon
2024-09-23,META,569.5,573.9799,562.41,564.41,12830669.0,polygon
2024-09-23,MSFT,434.28,436.46,430.3889,433.51,15128891.0,polygon
2024-09-23,MU,92.675,94.8,92.58,93.57,23394101.0,polygon
2024-09-23,NVDA,116.55,116.99,114.86,116.26,206228490.0,polygon
2024-09-23,PLTR,36.86,38.19,36.57,37.95,79460737.0,polygon
2024-09-23,QQQ,482.95,484.14,481.6,483.04,24842972.0,polygon
2024-09-23,SOXL,33.97,34.38,33.185,33.92,59731609.0,polygon
2024-09-23,SPY,569.34,570.3325,568.1,569.67,44116922.0,polygon
2024-09-23,TSLA,242.61,250.0,241.92,250.0,86927194.0,polygon
2024-09-24,AAPL,228.645,229.35,225.73,227.37,43556068.0,polygon
2024-09-24,AMD,157.46,159.64,154.58,158.32,27531200.0,polygon
2024-09-24,AMZN,194.27,195.37,190.13,193.96,43478926.0,polygon
2024-09-24,AVGO,172.81,175.99,171.68,174.84,34223405.0,polygon
2024-09-24,COIN,170.38,172.25,163.8081,171.68,6035486.0,polygon
2024-09-24,GOOGL,163.03,163.2158,160.69,162.29,23332147.0,polygon
2024-09-24,HOOD,22.68,22.85,22.2523,22.77,7446081.0,polygon
2024-09-24,IWM,221.63,221.93,219.5,221.13,20939810.0,polygon
2024-09-24,META,566.68,567.745,554.19,563.33,12992956.0,polygon
2024-09-24,MSFT,433.0,433.35,426.1,429.17,17015754.0,polygon
2024-09-24,MU,94.73,95.0,92.76,94.0,23043237.0,polygon
2024-09-24,NVDA,116.515,121.8,115.38,120.87,354966772.0,polygon
2024-09-24,PLTR,37.97,37.98,36.43,36.9,79519248.0,polygon
2024-09-24,QQQ,484.46,486.33,480.17,485.37,25952637.0,polygon
2024-09-24,SOXL,34.84,35.7,33.58,35.07,83369640.0,polygon
2024-09-24,SPY,570.48,571.36,567.6,571.3,46805672.0,polygon
2024-09-24,TSLA,254.08,257.19,249.0501,254.27,88490999.0,polygon
2024-09-25,AAPL,224.93,227.29,224.02,226.37,42308715.0,polygon
2024-09-25,AMD,158.5,162.95,158.18,162.02,35233264.0,polygon
2024-09-25,AMZN,193.75,193.9498,192.16,192.53,26391144.0,polygon
2024-09-25,AVGO,174.65,177.14,173.76,175.52,16613795.0,polygon
2024-09-25,COIN,170.3,173.935,166.88,167.08,5359903.0,polygon
2024-09-25,GOOGL,161.47,162.81,161.3,161.49,18869199.0,polygon
2024-09-25,HOOD,22.58,22.82,22.335,22.39,4989415.0,polygon
2024-09-25,IWM,220.32,220.61,217.54,217.69,23242337.0,polygon
2024-09-25,META,564.05,576.88,563.72,568.31,16543350.0,polygon
2024-09-25,MSFT,429.83,433.119,428.57,432.11,13396364.0,polygon
2024-09-25,MU,94.16,96.175,93.93,95.77,54762883.0,polygon
2024-09-25,NVDA,122.02,124.94,121.61,123.51,284692948.0,polygon
2024-09-25,PLTR,36.89,37.18,36.3827,37.12,46511724.0,polygon
2024-09-25,QQQ,484.74,487.79,484.56,485.82,26549866.0,polygon
2024-09-25,SOXL,34.71,36.46,34.65,35.74,73587502.0,polygon
2024-09-25,SPY,571.14,571.89,568.91,570.04,38428587.0,polygon
2024-09-25,TSLA,252.54,257.05,252.28,257.02,65034318.0,polygon
2024-09-26,AAPL,227.3,228.5,225.41,227.52,36636707.0,polygon
2024-09-26,AMD,167.055,168.68,164.05,167.49,38044919.0,polygon
2024-09-26,AMZN,194.31,194.53,189.54,191.16,36334854.0,polygon
2024-09-26,AVGO,178.5,180.25,175.0,178.09,24339996.0,polygon
2024-09-26,COIN,170.61,181.49,170.26,179.93,12455160.0,polygon
2024-09-26,GOOGL,163.64,164.08,162.28,162.73,20319336.0,polygon
2024-09-26,HOOD,22.78,22.88,22.19,22.43,9350659.0,polygon
2024-09-26,IWM,220.49,221.13,218.38,218.85,24974650.0,polygon
2024-09-26,META,575.73,577.4,562.3501,567.84,14400787.0,polygon
2024-09-26,MSFT,435.085,435.3,429.13,431.31,14492044.0,polygon
2024-09-26,MU,113.1,114.8,107.53,109.88,107965892.0,polygon
2024-09-26,NVDA,126.8,127.665,121.8,124.04,302582868.0,polygon
2024-09-26,PLTR,37.26,37.44,36.6,37.1,48601992.0,polygon
2024-09-26,QQQ,493.37,493.7,485.8,489.47,32020206.0,polygon
2024-09-26,SOXL,40.2,40.51,36.71,39.65,138171824.0,polygon
2024-09-26,SPY,574.38,574.71,569.9,572.3,48336004.0,polygon
2024-09-26,TSLA,260.6,261.75,251.53,254.22,67142193.0,polygon
2024-09-27,AAPL,228.46,229.52,227.3,227.79,34025967.0,polygon
2024-09-27,AMD,167.48,168.7286,163.74,164.35,27876037.0,polygon
2024-09-27,AMZN,190.68,190.9,187.34,187.97,36002316.0,polygon
