Date,Ticker,Open,High,Low,Close,Volume,Source
2026-02-26,AMZN,210.73,211.05,205.345,207.92,47756765.609998,polygon
2026-02-26,AVGO,326.5,326.5799865722656,307.92999267578125,321.70001220703125,33025300.0,yahoo
2026-02-26,COIN,181.44,186.39,176.7501,181.06,12746623.729364,polygon
2026-02-26,CRCL,81.56500244140625,90.5999984741211,81.2300033569336,87.20999908447266,41836500.0,yahoo
2026-02-26,CRWV,98.8499984741211,100.75,95.0199966430664,97.62999725341795,27329400.0,yahoo
2026-02-26,GOOGL,312.64,313.14,302.345,307.38,36431231.916257,polygon
2026-02-26,HOOD,76.93,79.5686,76.45,79.45,22685799.019009,polygon
2026-02-26,IWM,265.01,266.235,262.12,265.99,41206465.21938,polygon
2026-02-26,META,650.55,661.0,647.5,657.01,10637736.708978,polygon
2026-02-26,MSFT,404.71,407.49,398.74,401.72,34405869.720193,polygon
2026-02-26,MU,424.84,434.0,401.96,415.56,35433455.777604,polygon
2026-02-26,NVDA,194.27,194.29,184.315,184.89,360807907.423002,polygon
2026-02-26,PLTR,133.845,137.51,132.63,135.94,45100010.479428,polygon
2026-02-26,QQQ,615.59,615.59,603.98,609.24,96178870.064324,polygon
2026-02-26,SOXL,71.03,71.11,61.63,65.34,97787941.836533,polygon
2026-02-26,SPY,693.28,693.3,684.35,689.3,71670990.008025,polygon
2026-02-26,TSLA,414.42,416.81,403.66,408.58,53602497.658486,polygon
2026-02-27,AAPL,272.81,272.81,262.89,264.18,72371936.0,polygon
2026-02-27,AMD,200.105,201.89,197.74,200.21,31284237.0,polygon
2026-02-27,AMZN,206.83,210.33,205.2,210.0,57870717.0,polygon
2026-02-27,AVGO,310.70001220703125,320.0,310.0,319.54998779296875,28004200.0,yahoo
2026-02-27,COIN,175.35,179.0565,171.81,175.85,11426940.0,polygon
2026-02-27,CRCL,83.62000274658203,84.9800033569336,80.97000122070312,83.44000244140625,19295200.0,yahoo
2026-02-27,CRWV,84.22000122070312,84.37999725341797,75.66000366210938,79.55999755859375,67921300.0,yahoo
2026-02-27,GOOGL,304.135,312.37,303.8,311.76,44666191.0,polygon
2026-02-27,HOOD,76.8,77.79,74.82,75.85,23482350.0,polygon
2026-02-27,IWM,262.095,262.76,259.77,261.41,40622947.0,polygon
2026-02-27,META,643.45,649.44,638.12,648.18,15666844.0,polygon
2026-02-27,MSFT,390.88,396.82,389.88,392.74,51435143.0,polygon
2026-02-27,MU,401.81,417.96,401.1818,412.37,28600187.0,polygon
2026-02-27,NVDA,181.25,182.59,176.38,177.19,310868240.0,polygon
2026-02-27,PLTR,134.07,138.1,133.98,137.19,59351964.0,polygon
2026-02-27,QQQ,602.98,608.32,602.19,607.29,68084109.0,polygon
2026-02-27,SOXL,61.505,63.76,60.655,62.77,70103317.0,polygon
2026-02-27,SPY,683.09,686.86,681.64,685.99,83292447.0,polygon
2026-02-27,TSLA,402.94,407.12,398.11,402.51,56858822.0,polygon
2026-03-02,AAPL,262.44000244140625,266.5299987792969,260.20001220703125,264.7200012207031,41576035.0,yahoo
2026-03-02,AMD,193.8099975585937,198.72999572753903,190.0,198.6199951171875,33988318.0,yahoo
2026-03-02,AMZN,204.5500030517578,209.72000122070312,203.47999572753903,208.38999938964844,43410499.0,yahoo
2026-03-02,AVGO,309.3599853515625,320.0400085449219,307.20001220703125,318.82000732421875,20567200.0,yahoo
2026-03-02,COIN,172.3195037841797,186.3500061035156,172.22000122070312,185.2400054931641,12076815.0,yahoo
2026-03-02,CRCL,80.80000305175781,96.61000061035156,80.2300033569336,96.13999938964844,32855500.0,yahoo
2026-03-02,CRWV,76.61000061035156,80.33000183105469,75.5999984741211,78.05000305175781,25514200.0,yahoo
2026-03-02,GOOGL,303.1300048828125,308.489990234375,301.29998779296875,306.5199890136719,34310346.0,yahoo
2026-03-02,HOOD,73.48500061035156,79.54000091552734,73.0,78.77999877929688,26551076.0,yahoo
2026-03-02,IWM,257.8099975585937,264.2799987792969,257.7974853515625,263.8099975585937,53234659.0,yahoo
2026-03-02,META,637.1599731445312,659.9400024414062,634.5,653.5599975585938,9725792.0,yahoo
2026-03-02,MSFT,392.760009765625,401.1900024414063,390.6300048828125,398.5499877929688,32492755.0,yahoo
2026-03-02,MU,401.4700012207031,417.6099853515625,397.0101013183594,412.6700134277344,29942178.0,yahoo
2026-03-02,NVDA,174.8000030517578,183.4600067138672,174.63999938964844,182.47999572753903,206465519.0,yahoo
2026-03-02,PLTR,140.77499389648438,147.13999938964844,140.52000427246094,145.1699981689453,72288708.0,yahoo
2026-03-02,QQQ,598.9299926757812,609.9199829101562,597.989990234375,608.0900268554688,74165380.0,yahoo
2026-03-02,SOXL,58.11000061035156,62.81999969482422,58.04999923706055,62.7599983215332,81030002.0,yahoo
2026-03-02,SPY,678.7000122070312,688.6199951171875,678.031005859375,686.3800048828125,83702843.0,yahoo
2026-03-02,TSLA,390.3200073242188,404.5398864746094,388.25,403.3200073242188,52697218.0,yahoo
2026-03-03,AAPL,263.4800109863281,265.5599975585937,260.1300048828125,263.75,34853681.0,yahoo
2026-03-03,AMD,191.4600067138672,193.63999938964844,188.22000122070312,190.9499969482422,36191094.0,yahoo
2026-03-03,AMZN,203.22999572753903,209.1779937744141,202.47999572753903,208.72999572753903,42680032.0,yahoo
2026-03-03,AVGO,313.0,315.8800048828125,307.3999938964844,313.8399963378906,20826200.0,yahoo
2026-03-03,COIN,177.17999267578125,186.3031005859375,172.0500030517578,182.3600006103516,12366791.0,yahoo
